basepk,chunk_total,original_category,original_cluster,category_entropy_raw,category_entropy_adjusted,cluster_entropy_raw,cluster_entropy_adjusted,category_retention,cluster_retention,category_distinct_count,cluster_distinct_count,category_dominant_share,cluster_dominant_share
3769741,4,Economic & Fiscal Policy,0,0.0,0.0,0.5623351446188083,0.4056390622295664,0.0,0.75,1,2,1.0,0.75
3770690,4,Agriculture & Natural Resources,10,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3772228,4,Agriculture & Natural Resources,17,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3772240,4,Social Policy,16,1.3862943611198906,1.0,0.0,0.0,0.25,1.0,4,1,0.25,1.0
3772475,4,Trade & Industry,13,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3773194,4,Social Policy,7,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3774084,4,Agriculture & Natural Resources,4,0.5623351446188083,0.4056390622295664,0.0,0.0,0.75,1.0,2,1,0.75,1.0
3774362,4,"Justice, Rights & Immigration",15,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.25,0.5,2,3,0.75,0.5
3775772,4,Economic & Fiscal Policy,3,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3775777,4,Trade & Industry,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3777601,4,Economic & Fiscal Policy,0,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3778326,4,Economic & Fiscal Policy,5,0.5623351446188083,0.4056390622295664,1.3862943611198906,1.0,0.75,0.0,2,4,0.75,0.25
3780570,4,Parliamentary Affairs,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.0,1,3,1.0,0.5
3780930,4,Foreign Affairs & Defence,0,0.5623351446188083,0.4056390622295664,1.3862943611198906,1.0,0.75,0.25,2,4,0.75,0.25
3783424,4,Economic & Fiscal Policy,0,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.25,2,2,0.75,0.75
3784085,4,Economic & Fiscal Policy,16,0.0,0.0,1.3862943611198906,1.0,1.0,0.0,1,4,1.0,0.25
3784130,4,Social Policy,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.0,2,3,0.75,0.5
3785874,4,Foreign Affairs & Defence,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3786485,4,Trade & Industry,16,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1.0
3788563,4,Agriculture & Natural Resources,18,1.0397207708399179,0.75,0.6931471805599453,0.5,0.25,0.5,3,2,0.5,0.5
3793427,4,Agriculture & Natural Resources,3,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.25,2,3,0.75,0.5
3793865,4,Economic & Fiscal Policy,14,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3794011,4,Intergovernmental & Constitutional Affairs,16,1.0397207708399179,0.75,0.5623351446188083,0.4056390622295664,0.5,0.75,3,2,0.5,0.75
3794037,4,"Justice, Rights & Immigration",10,0.6931471805599453,0.5,0.0,0.0,0.5,1.0,2,1,0.5,1.0
3795533,4,Social Policy,6,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.25,3,3,0.5,0.5
3796940,4,Social Policy,6,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3797019,4,Agriculture & Natural Resources,5,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3799071,4,Agriculture & Natural Resources,17,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3799708,4,Trade & Industry,13,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3800194,4,"Justice, Rights & Immigration",3,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3803676,4,Agriculture & Natural Resources,17,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3804224,4,Agriculture & Natural Resources,17,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3804477,4,Government Operations & Ethics,10,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3804710,4,Parliamentary Affairs,15,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3805931,4,Trade & Industry,16,0.0,0.0,1.0397207708399179,0.75,0.0,0.5,1,3,1.0,0.5
3808884,4,Agriculture & Natural Resources,16,1.0397207708399179,0.75,0.5623351446188083,0.4056390622295664,0.5,0.75,3,2,0.5,0.75
3809365,4,Parliamentary Affairs,12,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3810700,4,Agriculture & Natural Resources,5,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3811884,4,Economic & Fiscal Policy,0,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3811891,4,Parliamentary Affairs,15,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3812253,4,Trade & Industry,16,0.0,0.0,1.0397207708399179,0.75,0.0,0.5,1,3,1.0,0.5
3812429,4,Foreign Affairs & Defence,16,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3812435,4,Social Policy,16,0.5623351446188083,0.4056390622295664,0.0,0.0,0.75,1.0,2,1,0.75,1.0
3812756,4,Agriculture & Natural Resources,17,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3812788,4,Government Operations & Ethics,10,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3812839,4,Parliamentary Affairs,10,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.0,0.5,2,2,0.75,0.5
3813040,4,Trade & Industry,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3819756,4,Economic & Fiscal Policy,13,1.0397207708399179,0.75,1.0397207708399179,0.75,0.25,0.5,3,3,0.5,0.5
3820616,4,Indigenous & Northern Affairs,16,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.5,0.75,2,2,0.5,0.75
3821496,4,Parliamentary Affairs,10,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3823127,4,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3825972,4,Indigenous & Northern Affairs,18,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3827075,4,Parliamentary Affairs,10,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3828266,4,"Justice, Rights & Immigration",16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.0,0.25,2,2,0.75,0.75
3828279,4,Trade & Industry,3,0.0,0.0,1.0397207708399179,0.75,0.0,0.25,1,3,1.0,0.5
3828587,4,Agriculture & Natural Resources,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3831537,4,"Justice, Rights & Immigration",16,0.6931471805599453,0.5,0.6931471805599453,0.5,0.5,0.5,2,2,0.5,0.5
3832682,4,Foreign Affairs & Defence,14,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.25,2,3,0.75,0.5
3833297,4,Government Operations & Ethics,10,0.0,0.0,1.3862943611198906,1.0,1.0,0.0,1,4,1.0,0.25
3834957,4,Agriculture & Natural Resources,16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3837071,4,Foreign Affairs & Defence,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3837132,4,Indigenous & Northern Affairs,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3837332,4,Indigenous & Northern Affairs,2,0.6931471805599453,0.5,1.0397207708399179,0.75,0.5,0.25,2,3,0.5,0.5
3837355,4,Indigenous & Northern Affairs,2,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3837917,4,Agriculture & Natural Resources,4,0.6931471805599453,0.5,0.0,0.0,0.0,1.0,2,1,0.5,1.0
3838222,4,Parliamentary Affairs,10,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3838813,4,Agriculture & Natural Resources,16,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.5,0.0,2,2,0.5,0.75
3839324,4,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3839800,4,Intergovernmental & Constitutional Affairs,3,0.5623351446188083,0.4056390622295664,1.3862943611198906,1.0,0.75,0.25,2,4,0.75,0.25
3841421,4,Trade & Industry,16,0.6931471805599453,0.5,1.0397207708399179,0.75,0.5,0.5,2,3,0.5,0.5
3842946,4,Parliamentary Affairs,10,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.25,2,2,0.75,0.75
3843154,4,Trade & Industry,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.0,0.25,2,3,0.75,0.5
3844719,4,Government Operations & Ethics,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3844972,4,Economic & Fiscal Policy,16,1.0397207708399179,0.75,1.0397207708399179,0.75,0.25,0.5,3,3,0.5,0.5
3847151,4,Parliamentary Affairs,10,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.25,0.75,2,2,0.75,0.75
3849505,4,Economic & Fiscal Policy,16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3849798,4,Government Operations & Ethics,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.0,2,3,0.75,0.5
3850144,4,Foreign Affairs & Defence,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3850423,4,Foreign Affairs & Defence,10,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3851138,4,Indigenous & Northern Affairs,16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3851276,4,Intergovernmental & Constitutional Affairs,16,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.25,0.5,2,2,0.75,0.5
3851682,4,Parliamentary Affairs,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3851776,4,Trade & Industry,15,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.25,2,3,0.75,0.5
3853345,4,Trade & Industry,11,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.25,0.5,2,2,0.75,0.5
3854170,4,Intergovernmental & Constitutional Affairs,15,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3854171,4,Intergovernmental & Constitutional Affairs,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.0,1,3,1.0,0.5
3854187,4,Intergovernmental & Constitutional Affairs,3,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3855234,4,Trade & Industry,5,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3855700,4,Foreign Affairs & Defence,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.0,1,2,1.0,0.75
3856860,4,Foreign Affairs & Defence,10,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3857272,4,Foreign Affairs & Defence,16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3858078,4,Government Operations & Ethics,16,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.5,0.0,2,2,0.5,0.75
3858478,4,Economic & Fiscal Policy,7,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.25,2,3,0.75,0.5
3859649,4,Economic & Fiscal Policy,7,1.0397207708399179,0.75,1.0397207708399179,0.75,0.25,0.5,3,3,0.5,0.5
3859881,4,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3860152,4,Economic & Fiscal Policy,5,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3860161,4,Economic & Fiscal Policy,5,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3860688,4,Trade & Industry,13,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3861719,4,Trade & Industry,16,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3861779,4,Trade & Industry,13,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3862269,4,Agriculture & Natural Resources,16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3862508,4,Social Policy,3,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3862542,4,Economic & Fiscal Policy,3,0.6931471805599453,0.5,1.0397207708399179,0.75,0.5,0.25,2,3,0.5,0.5
3862788,4,Economic & Fiscal Policy,16,0.0,0.0,1.3862943611198906,1.0,1.0,0.25,1,4,1.0,0.25
3862900,4,Intergovernmental & Constitutional Affairs,3,0.6931471805599453,0.5,0.6931471805599453,0.5,0.5,0.5,2,2,0.5,0.5
3864707,4,Parliamentary Affairs,10,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3865426,4,Parliamentary Affairs,10,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3866000,4,Intergovernmental & Constitutional Affairs,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3866044,4,Intergovernmental & Constitutional Affairs,16,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3866287,4,Intergovernmental & Constitutional Affairs,3,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3866376,4,Economic & Fiscal Policy,7,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3867702,4,Economic & Fiscal Policy,16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.25,0.75,2,2,0.75,0.75
3869130,4,Foreign Affairs & Defence,16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3869767,4,Economic & Fiscal Policy,16,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.0,0.75,2,2,0.5,0.75
3869841,4,Economic & Fiscal Policy,13,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3871789,4,Intergovernmental & Constitutional Affairs,10,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0
3872034,4,Economic & Fiscal Policy,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3872671,4,Agriculture & Natural Resources,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3873023,4,Trade & Industry,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.0,2,3,0.75,0.5
3876028,4,Economic & Fiscal Policy,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3877680,4,Government Operations & Ethics,11,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3877708,4,Government Operations & Ethics,16,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3878142,4,Government Operations & Ethics,16,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.5,0.75,2,2,0.5,0.75
3878334,4,Government Operations & Ethics,10,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3879904,4,Agriculture & Natural Resources,17,1.0397207708399179,0.75,0.0,0.0,0.5,1.0,3,1,0.5,1.0
3881692,4,Parliamentary Affairs,10,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3882340,4,Parliamentary Affairs,10,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3883115,4,Economic & Fiscal Policy,4,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3883116,4,Economic & Fiscal Policy,4,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3884411,4,"Justice, Rights & Immigration",16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.0,1,2,1.0,0.75
3885216,4,Parliamentary Affairs,16,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3885325,4,Social Policy,16,1.3862943611198906,1.0,1.3862943611198906,1.0,0.25,0.25,4,4,0.25,0.25
3885611,4,Social Policy,9,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3886668,4,Social Policy,3,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3886925,4,Government Operations & Ethics,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.0,1,2,1.0,0.75
3886949,4,Government Operations & Ethics,3,0.0,0.0,1.0397207708399179,0.75,0.0,0.5,1,3,1.0,0.5
3887516,4,Trade & Industry,19,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3887690,4,Trade & Industry,16,1.0397207708399179,0.75,0.5623351446188083,0.4056390622295664,0.25,0.75,3,2,0.5,0.75
3888446,4,Trade & Industry,1,1.0397207708399179,0.75,0.5623351446188083,0.4056390622295664,0.5,0.25,3,2,0.5,0.75
3888941,4,Social Policy,6,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3889006,4,Parliamentary Affairs,10,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.5,0.75,2,2,0.5,0.75
3889803,4,Agriculture & Natural Resources,17,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3889817,4,Agriculture & Natural Resources,17,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3892662,4,Trade & Industry,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.25,0.25,2,3,0.75,0.5
3893655,4,Trade & Industry,13,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3893984,4,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3894177,4,Economic & Fiscal Policy,7,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.25,0.25,2,3,0.75,0.5
3894584,4,Government Operations & Ethics,11,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3894775,4,Social Policy,7,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3894823,4,Intergovernmental & Constitutional Affairs,16,0.6931471805599453,0.5,1.0397207708399179,0.75,0.5,0.5,2,3,0.5,0.5
3895143,4,Economic & Fiscal Policy,18,0.0,0.0,1.3862943611198906,1.0,1.0,0.25,1,4,1.0,0.25
3895395,4,Social Policy,3,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3895938,4,Agriculture & Natural Resources,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3897028,4,Parliamentary Affairs,15,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3897399,4,Agriculture & Natural Resources,7,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.25,2,2,0.75,0.75
3899411,4,Intergovernmental & Constitutional Affairs,3,0.0,0.0,1.3862943611198906,1.0,0.0,0.25,1,4,1.0,0.25
3899607,4,Agriculture & Natural Resources,3,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3900041,4,Parliamentary Affairs,10,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3901189,4,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3901259,4,Trade & Industry,3,0.5623351446188083,0.4056390622295664,1.3862943611198906,1.0,0.75,0.25,2,4,0.75,0.25
3901753,4,Social Policy,16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3902373,4,Economic & Fiscal Policy,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3903061,4,"Justice, Rights & Immigration",16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.0,0.75,2,2,0.75,0.75
3903089,4,"Justice, Rights & Immigration",16,0.0,0.0,1.0397207708399179,0.75,1.0,0.0,1,3,1.0,0.5
3903207,4,Agriculture & Natural Resources,3,0.0,0.0,1.3862943611198906,1.0,1.0,0.25,1,4,1.0,0.25
3904302,4,Foreign Affairs & Defence,4,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.5,3,3,0.5,0.5
3905287,4,Economic & Fiscal Policy,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3905663,4,Social Policy,0,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3905943,4,Parliamentary Affairs,10,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
3906280,4,Government Operations & Ethics,16,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.25,3,3,0.5,0.5
3906349,4,Parliamentary Affairs,12,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3907167,4,Foreign Affairs & Defence,1,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3907471,4,"Justice, Rights & Immigration",15,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.25,2,3,0.75,0.5
3907903,4,Economic & Fiscal Policy,18,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.5,2,2,0.75,0.5
3909271,4,Agriculture & Natural Resources,14,0.0,0.0,1.0397207708399179,0.75,1.0,0.5,1,3,1.0,0.5
3910301,4,Foreign Affairs & Defence,16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3911143,4,Intergovernmental & Constitutional Affairs,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.25,2,3,0.75,0.5
3911157,4,Intergovernmental & Constitutional Affairs,1,0.6931471805599453,0.5,1.3862943611198906,1.0,0.5,0.25,2,4,0.5,0.25
3911755,4,Economic & Fiscal Policy,1,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.25,0.5,2,3,0.75,0.5
3912259,4,Economic & Fiscal Policy,10,0.0,0.0,1.0397207708399179,0.75,0.0,0.5,1,3,1.0,0.5
3912595,4,Economic & Fiscal Policy,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3912923,4,Economic & Fiscal Policy,9,1.0397207708399179,0.75,1.0397207708399179,0.75,0.25,0.25,3,3,0.5,0.5
3913422,4,Social Policy,16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3914944,4,Parliamentary Affairs,16,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.0,0.5,2,2,0.75,0.5
3914961,4,Social Policy,16,1.0397207708399179,0.75,1.0397207708399179,0.75,0.5,0.25,3,3,0.5,0.5
3914966,4,Social Policy,6,0.5623351446188083,0.4056390622295664,0.0,0.0,0.25,1.0,2,1,0.75,1.0
3915173,4,Indigenous & Northern Affairs,1,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3915632,4,Intergovernmental & Constitutional Affairs,16,0.0,0.0,1.0397207708399179,0.75,0.0,0.25,1,3,1.0,0.5
3916272,4,Parliamentary Affairs,11,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3916493,4,Government Operations & Ethics,11,0.5623351446188083,0.4056390622295664,0.0,0.0,0.25,1.0,2,1,0.75,1.0
3916802,4,Government Operations & Ethics,11,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3917825,4,Government Operations & Ethics,16,0.5623351446188083,0.4056390622295664,0.6931471805599453,0.5,0.75,0.0,2,2,0.75,0.5
3918850,4,Parliamentary Affairs,16,0.5623351446188083,0.4056390622295664,1.0397207708399179,0.75,0.75,0.5,2,3,0.75,0.5
3919069,4,Parliamentary Affairs,16,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3919196,4,"Justice, Rights & Immigration",3,0.5623351446188083,0.4056390622295664,0.0,0.0,0.0,1.0,2,1,0.75,1.0
3920375,4,Government Operations & Ethics,16,0.0,0.0,1.0397207708399179,0.75,0.0,0.5,1,3,1.0,0.5
3921085,4,Trade & Industry,16,0.0,0.0,1.0397207708399179,0.75,0.0,0.5,1,3,1.0,0.5
3923519,4,"Justice, Rights & Immigration",16,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3923570,4,Social Policy,7,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.75,2,2,0.75,0.75
3923966,4,Government Operations & Ethics,16,1.0397207708399179,0.75,0.6931471805599453,0.5,0.0,0.0,3,2,0.5,0.5
3924263,4,"Justice, Rights & Immigration",16,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.0,2,2,0.75,0.75
3924568,4,Government Operations & Ethics,11,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.75,1,2,1.0,0.75
3924929,4,Government Operations & Ethics,15,0.0,0.0,0.5623351446188083,0.4056390622295664,1.0,0.25,1,2,1.0,0.75
3924976,4,"Justice, Rights & Immigration",16,0.5623351446188083,0.4056390622295664,0.0,0.0,0.75,0.0,2,1,0.75,1.0
3926248,4,Social Policy,7,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.25,0.75,2,2,0.75,0.75
3927287,4,Trade & Industry,1,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.75,0.25,2,2,0.75,0.75
3927926,4,Trade & Industry,5,0.0,0.0,0.6931471805599453,0.5,1.0,0.5,1,2,1.0,0.5
3928260,4,Foreign Affairs & Defence,9,0.5623351446188083,0.4056390622295664,0.5623351446188083,0.4056390622295664,0.25,0.75,2,2,0.75,0.75
3929777,4,Agriculture & Natural Resources,16,0.0,0.0,1.0397207708399179,0.75,1.0,0.25,1,3,1.0,0.5
3929820,4,Trade & Industry,13,0.6931471805599453,0.5,0.5623351446188083,0.4056390622295664,0.5,0.75,2,2,0.5,0.75
3931144,4,"Justice, Rights & Immigration",4,1.0397207708399179,0.75,0.5623351446188083,0.4056390622295664,0.5,0.75,3,2,0.5,0.75
