basepk,rows_found,chunk_total_min,chunk_total_max,total_chunk_weight,chunk_total_consistent,all_chunks_present
3115846,2,2,2,1.0,True,True
3115852,2,2,2,1.0,True,True
3115859,3,3,3,1.0,True,True
3115909,2,2,2,1.0,True,True
3116002,3,3,3,1.0,True,True
3116047,9,9,9,1.0,True,True
3116058,6,6,6,1.0,True,True
3116094,11,11,11,1.0,True,True
3116338,2,2,2,1.0,True,True
3116342,3,3,3,1.0,True,True
3116354,2,2,2,1.0,True,True
3116355,2,2,2,1.0,True,True
3116466,8,8,8,1.0,True,True
3116474,2,2,2,1.0,True,True
3116560,3,3,3,1.0,True,True
3116613,3,3,3,1.0,True,True
3116953,2,2,2,1.0,True,True
3116981,2,2,2,1.0,True,True
3117018,4,4,4,1.0,True,True
3117030,4,4,4,1.0,True,True
3117038,2,2,2,1.0,True,True
3117042,2,2,2,1.0,True,True
3117043,2,2,2,1.0,True,True
3117133,2,2,2,1.0,True,True
3117149,2,2,2,1.0,True,True
3117198,2,2,2,1.0,True,True
3117359,2,2,2,1.0,True,True
3117374,3,3,3,1.0,True,True
3117429,2,2,2,1.0,True,True
3117435,2,2,2,1.0,True,True
3117478,3,3,3,1.0,True,True
3117506,2,2,2,1.0,True,True
3117515,2,2,2,1.0,True,True
3117601,6,6,6,1.0,True,True
3117650,2,2,2,1.0,True,True
3118037,2,2,2,1.0,True,True
3118326,2,2,2,1.0,True,True
3118348,3,3,3,1.0,True,True
3118362,8,8,8,1.0,True,True
3118368,2,2,2,1.0,True,True
3118385,9,9,9,1.0,True,True
3118543,2,2,2,1.0,True,True
3118682,6,6,6,1.0,True,True
3118737,3,3,3,1.0,True,True
3118739,6,6,6,1.0,True,True
3118921,2,2,2,1.0,True,True
3118925,3,3,3,1.0,True,True
3118952,2,2,2,1.0,True,True
3118999,2,2,2,1.0,True,True
3119012,2,2,2,1.0,True,True
3119026,11,11,11,1.0,True,True
3119049,2,2,2,1.0,True,True
3119059,2,2,2,1.0,True,True
3119069,2,2,2,1.0,True,True
3119236,7,7,7,1.0,True,True
3119386,4,4,4,1.0,True,True
3119471,2,2,2,1.0,True,True
3119524,2,2,2,1.0,True,True
3119630,7,7,7,1.0,True,True
3119633,2,2,2,1.0,True,True
3119712,2,2,2,1.0,True,True
3119716,7,7,7,1.0,True,True
3119726,2,2,2,1.0,True,True
3119784,4,4,4,1.0,True,True
3119786,13,13,13,1.0,True,True
3119812,6,6,6,1.0,True,True
3120272,2,2,2,1.0,True,True
3120425,2,2,2,1.0,True,True
3120578,2,2,2,1.0,True,True
3120672,2,2,2,1.0,True,True
3120811,2,2,2,1.0,True,True
3120828,2,2,2,1.0,True,True
3120980,2,2,2,1.0,True,True
3121035,3,3,3,1.0,True,True
3121079,4,4,4,1.0,True,True
3121092,4,4,4,1.0,True,True
3121100,2,2,2,1.0,True,True
3121198,2,2,2,1.0,True,True
3121328,14,14,14,1.0,True,True
3121342,2,2,2,1.0,True,True
3121344,4,4,4,1.0,True,True
3121448,2,2,2,1.0,True,True
3121539,2,2,2,1.0,True,True
3121568,2,2,2,1.0,True,True
3121628,2,2,2,1.0,True,True
3121734,2,2,2,1.0,True,True
3121750,2,2,2,1.0,True,True
3121772,2,2,2,1.0,True,True
3121783,3,3,3,1.0,True,True
3121820,3,3,3,1.0,True,True
3121897,7,7,7,1.0,True,True
3121904,4,4,4,1.0,True,True
3122127,2,2,2,1.0,True,True
3122273,6,6,6,1.0,True,True
3122304,3,3,3,1.0,True,True
3122333,11,11,11,1.0,True,True
3122334,2,2,2,1.0,True,True
3122451,2,2,2,1.0,True,True
3122595,2,2,2,1.0,True,True
3122690,8,8,8,1.0,True,True
3122698,3,3,3,1.0,True,True
3122722,3,3,3,1.0,True,True
3122968,5,5,5,1.0,True,True
3123030,9,9,9,1.0,True,True
3123039,4,4,4,1.0,True,True
3123084,2,2,2,1.0,True,True
3123094,2,2,2,1.0,True,True
3123413,3,3,3,1.0,True,True
3123429,2,2,2,1.0,True,True
3123564,5,5,5,1.0,True,True
3123870,2,2,2,1.0,True,True
3124014,2,2,2,1.0,True,True
3124030,2,2,2,1.0,True,True
3124051,4,4,4,1.0,True,True
3124258,2,2,2,1.0,True,True
3124296,3,3,3,1.0,True,True
3124486,12,12,12,1.0,True,True
3124518,3,3,3,1.0,True,True
3124587,12,12,12,1.0,True,True
3124619,11,11,11,1.0,True,True
3124645,3,3,3,1.0,True,True
3124662,2,2,2,1.0,True,True
3124689,2,2,2,1.0,True,True
3124825,2,2,2,1.0,True,True
3124949,10,10,10,1.0,True,True
3125021,5,5,5,1.0,True,True
3125130,5,5,5,1.0,True,True
3125143,2,2,2,1.0,True,True
3125155,2,2,2,1.0,True,True
3125335,2,2,2,1.0,True,True
3125541,2,2,2,1.0,True,True
3125650,2,2,2,1.0,True,True
3125654,2,2,2,1.0,True,True
3125655,2,2,2,1.0,True,True
3125749,2,2,2,1.0,True,True
3125797,2,2,2,1.0,True,True
3125802,2,2,2,1.0,True,True
3125826,3,3,3,1.0,True,True
3125879,2,2,2,1.0,True,True
3125912,3,3,3,1.0,True,True
3125932,6,6,6,1.0,True,True
3125951,3,3,3,1.0,True,True
3126013,2,2,2,1.0,True,True
3126034,2,2,2,1.0,True,True
3126129,2,2,2,1.0,True,True
3126135,9,9,9,1.0,True,True
3126261,2,2,2,1.0,True,True
3126262,2,2,2,1.0,True,True
3126448,5,5,5,1.0,True,True
3126460,3,3,3,1.0,True,True
3126475,4,4,4,1.0,True,True
3126489,4,4,4,1.0,True,True
3126542,5,5,5,1.0,True,True
3126560,3,3,3,1.0,True,True
3126929,2,2,2,1.0,True,True
3126973,14,14,14,1.0,True,True
3126989,2,2,2,1.0,True,True
3127081,2,2,2,1.0,True,True
3127304,14,14,14,1.0,True,True
3127318,7,7,7,1.0,True,True
3127325,4,4,4,1.0,True,True
3127467,2,2,2,1.0,True,True
3127621,10,10,10,1.0,True,True
3127632,10,10,10,1.0,True,True
3127657,3,3,3,1.0,True,True
3127667,3,3,3,1.0,True,True
3127683,11,11,11,1.0,True,True
3127768,2,2,2,1.0,True,True
3127822,2,2,2,1.0,True,True
3127923,2,2,2,1.0,True,True
3127939,2,2,2,1.0,True,True
3127994,3,3,3,1.0,True,True
3128017,2,2,2,1.0,True,True
3128245,2,2,2,1.0,True,True
3128266,3,3,3,1.0,True,True
3128283,2,2,2,1.0,True,True
3128460,2,2,2,1.0,True,True
3128556,2,2,2,1.0,True,True
3128602,3,3,3,1.0,True,True
3128777,2,2,2,1.0,True,True
3128821,2,2,2,1.0,True,True
3128893,2,2,2,1.0,True,True
3128982,7,7,7,1.0,True,True
3129061,6,6,6,1.0,True,True
3129063,4,4,4,1.0,True,True
3129067,12,12,12,1.0,True,True
3129314,2,2,2,1.0,True,True
3129349,2,2,2,1.0,True,True
3129486,2,2,2,1.0,True,True
3129683,5,5,5,1.0,True,True
3129689,8,8,8,1.0,True,True
3129729,2,2,2,1.0,True,True
3129735,3,3,3,1.0,True,True
3129889,2,2,2,1.0,True,True
3129900,2,2,2,1.0,True,True
3129950,2,2,2,1.0,True,True
3129963,4,4,4,1.0,True,True
3129967,3,3,3,1.0,True,True
3130002,2,2,2,1.0,True,True
3130050,2,2,2,1.0,True,True
3130128,2,2,2,1.0,True,True
3130151,2,2,2,1.0,True,True
3130168,3,3,3,1.0,True,True
3130249,3,3,3,1.0,True,True
3130257,2,2,2,1.0,True,True
3130277,2,2,2,1.0,True,True
3130442,2,2,2,1.0,True,True
3130531,6,6,6,1.0,True,True
3130598,4,4,4,1.0,True,True
3130601,7,7,7,1.0,True,True
3130615,4,4,4,1.0,True,True
3130723,3,3,3,1.0,True,True
3130726,5,5,5,1.0,True,True
3130752,2,2,2,1.0,True,True
3130989,2,2,2,1.0,True,True
3131246,2,2,2,1.0,True,True
3131256,6,6,6,1.0,True,True
3131281,5,5,5,1.0,True,True
3131284,5,5,5,1.0,True,True
3131292,2,2,2,1.0,True,True
3131486,2,2,2,1.0,True,True
3131517,2,2,2,1.0,True,True
3131528,3,3,3,1.0,True,True
3131643,6,6,6,1.0,True,True
3131649,2,2,2,1.0,True,True
3131790,2,2,2,1.0,True,True
3131978,2,2,2,1.0,True,True
3132032,2,2,2,1.0,True,True
3132119,10,10,10,1.0,True,True
3132122,10,10,10,1.0,True,True
3132181,9,9,9,1.0,True,True
3132422,2,2,2,1.0,True,True
3132475,2,2,2,1.0,True,True
3132547,2,2,2,1.0,True,True
3132773,2,2,2,1.0,True,True
3132851,2,2,2,1.0,True,True
3132953,14,14,14,1.0,True,True
3132982,2,2,2,1.0,True,True
3133076,2,2,2,1.0,True,True
3133218,2,2,2,1.0,True,True
3133269,9,9,9,1.0,True,True
3133293,2,2,2,1.0,True,True
3133731,4,4,4,1.0,True,True
3133737,4,4,4,1.0,True,True
3133995,3,3,3,1.0,True,True
3134154,8,8,8,1.0,True,True
3134519,2,2,2,1.0,True,True
3134525,2,2,2,1.0,True,True
3134534,9,9,9,1.0,True,True
3134569,5,5,5,1.0,True,True
3135243,6,6,6,1.0,True,True
3135292,12,12,12,1.0,True,True
3135295,6,6,6,1.0,True,True
3135344,2,2,2,1.0,True,True
3135377,2,2,2,1.0,True,True
3135601,5,5,5,1.0,True,True
3135747,7,7,7,1.0,True,True
3135749,4,4,4,1.0,True,True
3135777,2,2,2,1.0,True,True
3135800,10,10,10,1.0,True,True
3136166,11,11,11,1.0,True,True
3136174,2,2,2,1.0,True,True
3136221,5,5,5,1.0,True,True
3136463,9,9,9,1.0,True,True
3136472,4,4,4,1.0,True,True
3136480,4,4,4,1.0,True,True
3136562,2,2,2,1.0,True,True
3136602,2,2,2,1.0,True,True
3136664,2,2,2,1.0,True,True
3136683,2,2,2,1.0,True,True
3136720,2,2,2,1.0,True,True
3136966,5,5,5,1.0,True,True
3136971,4,4,4,1.0,True,True
3137256,7,7,7,1.0,True,True
3137374,2,2,2,1.0,True,True
3137376,2,2,2,1.0,True,True
3137477,10,10,10,1.0,True,True
3137499,2,2,2,1.0,True,True
3137519,2,2,2,1.0,True,True
3137576,4,4,4,1.0,True,True
3137644,2,2,2,1.0,True,True
3137819,7,7,7,1.0,True,True
3137879,11,11,11,1.0,True,True
3138140,2,2,2,1.0,True,True
3138143,2,2,2,1.0,True,True
3138332,2,2,2,1.0,True,True
3138442,6,6,6,1.0,True,True
3138473,10,10,10,1.0,True,True
3138489,4,4,4,1.0,True,True
3138497,6,6,6,1.0,True,True
3138603,2,2,2,1.0,True,True
3138643,2,2,2,1.0,True,True
3138705,2,2,2,1.0,True,True
3138850,10,10,10,1.0,True,True
3138854,6,6,6,1.0,True,True
3138911,5,5,5,1.0,True,True
3138989,6,6,6,1.0,True,True
3138991,4,4,4,1.0,True,True
3139161,12,12,12,1.0,True,True
3139258,2,2,2,1.0,True,True
3139378,2,2,2,1.0,True,True
3139385,3,3,3,1.0,True,True
3139522,10,10,10,1.0,True,True
3139534,2,2,2,1.0,True,True
3139720,3,3,3,1.0,True,True
3139790,2,2,2,1.0,True,True
3139847,5,5,5,1.0,True,True
3139900,11,11,11,1.0,True,True
3140030,2,2,2,1.0,True,True
3140075,7,7,7,1.0,True,True
3140593,4,4,4,1.0,True,True
3140922,4,4,4,1.0,True,True
3141016,2,2,2,1.0,True,True
3141055,2,2,2,1.0,True,True
3141164,11,11,11,1.0,True,True
3141191,6,6,6,1.0,True,True
3141214,2,2,2,1.0,True,True
3141387,2,2,2,1.0,True,True
3141419,2,2,2,1.0,True,True
3141461,8,8,8,1.0,True,True
3141488,2,2,2,1.0,True,True
3141529,2,2,2,1.0,True,True
3141547,2,2,2,1.0,True,True
3141606,2,2,2,1.0,True,True
3141650,5,5,5,1.0,True,True
3141696,13,13,13,1.0,True,True
3141756,2,2,2,1.0,True,True
3141758,2,2,2,1.0,True,True
3141951,3,3,3,1.0,True,True
3142043,10,10,10,1.0,True,True
3142056,5,5,5,1.0,True,True
3142069,2,2,2,1.0,True,True
3142122,2,2,2,1.0,True,True
3142291,4,4,4,1.0,True,True
3142295,13,13,13,1.0,True,True
3142348,2,2,2,1.0,True,True
3142416,2,2,2,1.0,True,True
3142446,7,7,7,1.0,True,True
3142491,2,2,2,1.0,True,True
3142563,2,2,2,1.0,True,True
3142659,3,3,3,1.0,True,True
3142685,6,6,6,1.0,True,True
3142696,6,6,6,1.0,True,True
3142718,3,3,3,1.0,True,True
3142719,5,5,5,1.0,True,True
3142921,2,2,2,1.0,True,True
3142944,2,2,2,1.0,True,True
3142949,2,2,2,1.0,True,True
3143021,2,2,2,1.0,True,True
3143024,6,6,6,1.0,True,True
3143063,5,5,5,1.0,True,True
3143128,5,5,5,1.0,True,True
3143151,3,3,3,1.0,True,True
3143207,8,8,8,1.0,True,True
3143233,2,2,2,1.0,True,True
3143360,2,2,2,1.0,True,True
3143389,2,2,2,1.0,True,True
3143644,3,3,3,1.0,True,True
3143663,2,2,2,1.0,True,True
3143792,3,3,3,1.0,True,True
3144044,2,2,2,1.0,True,True
3144154,2,2,2,1.0,True,True
3144183,12,12,12,1.0,True,True
3144210,3,3,3,1.0,True,True
3144235,10,10,10,1.0,True,True
3144247,3,3,3,1.0,True,True
3144256,4,4,4,1.0,True,True
3144361,2,2,2,1.0,True,True
3144486,7,7,7,1.0,True,True
3144607,5,5,5,1.0,True,True
3144635,3,3,3,1.0,True,True
3144653,2,2,2,1.0,True,True
3144687,2,2,2,1.0,True,True
3144923,2,2,2,1.0,True,True
3144998,10,10,10,1.0,True,True
3145002,3,3,3,1.0,True,True
3145082,2,2,2,1.0,True,True
3145120,2,2,2,1.0,True,True
3145249,4,4,4,1.0,True,True
3145297,3,3,3,1.0,True,True
3145341,4,4,4,1.0,True,True
3145359,2,2,2,1.0,True,True
3145450,7,7,7,1.0,True,True
3145455,11,11,11,1.0,True,True
3145692,4,4,4,1.0,True,True
3145696,11,11,11,1.0,True,True
3145705,4,4,4,1.0,True,True
3145890,3,3,3,1.0,True,True
3145893,3,3,3,1.0,True,True
3145898,2,2,2,1.0,True,True
3146024,7,7,7,1.0,True,True
3146231,2,2,2,1.0,True,True
3146286,3,3,3,1.0,True,True
3146313,2,2,2,1.0,True,True
3146462,7,7,7,1.0,True,True
3146490,2,2,2,1.0,True,True
3146540,2,2,2,1.0,True,True
3146546,2,2,2,1.0,True,True
3146774,6,6,6,1.0,True,True
3146845,2,2,2,1.0,True,True
3146904,4,4,4,1.0,True,True
3146988,5,5,5,1.0,True,True
3147077,2,2,2,1.0,True,True
3147162,2,2,2,1.0,True,True
3147242,11,11,11,1.0,True,True
3147368,2,2,2,1.0,True,True
3147435,2,2,2,1.0,True,True
3147440,2,2,2,1.0,True,True
3147444,2,2,2,1.0,True,True
3147511,4,4,4,1.0,True,True
3147577,2,2,2,1.0,True,True
3147597,2,2,2,1.0,True,True
3147616,2,2,2,1.0,True,True
3147815,3,3,3,1.0,True,True
3147848,11,11,11,1.0,True,True
3147973,2,2,2,1.0,True,True
3148078,2,2,2,1.0,True,True
3148097,4,4,4,1.0,True,True
3148103,8,8,8,1.0,True,True
3148127,2,2,2,1.0,True,True
3148173,2,2,2,1.0,True,True
3148887,9,9,9,1.0,True,True
3148971,2,2,2,1.0,True,True
3148984,2,2,2,1.0,True,True
3148999,2,2,2,1.0,True,True
3149055,2,2,2,1.0,True,True
3149139,9,9,9,1.0,True,True
3149159,6,6,6,1.0,True,True
3149197,6,6,6,1.0,True,True
3149213,3,3,3,1.0,True,True
3149245,3,3,3,1.0,True,True
3149298,2,2,2,1.0,True,True
3149509,14,14,14,1.0,True,True
3149542,2,2,2,1.0,True,True
3149551,5,5,5,1.0,True,True
3149558,4,4,4,1.0,True,True
3149590,7,7,7,1.0,True,True
3149783,2,2,2,1.0,True,True
3149799,2,2,2,1.0,True,True
3149836,2,2,2,1.0,True,True
3149837,6,6,6,1.0,True,True
3149841,3,3,3,1.0,True,True
3149876,2,2,2,1.0,True,True
3149885,3,3,3,1.0,True,True
3149942,2,2,2,1.0,True,True
3149955,5,5,5,1.0,True,True
3149973,11,11,11,1.0,True,True
3150015,3,3,3,1.0,True,True
3150293,2,2,2,1.0,True,True
3150343,6,6,6,1.0,True,True
3150662,2,2,2,1.0,True,True
3150673,2,2,2,1.0,True,True
3150936,4,4,4,1.0,True,True
3150941,2,2,2,1.0,True,True
3150993,2,2,2,1.0,True,True
3151023,2,2,2,1.0,True,True
3151035,8,8,8,1.0,True,True
3151143,2,2,2,1.0,True,True
3151480,2,2,2,1.0,True,True
3151526,2,2,2,1.0,True,True
3151623,2,2,2,1.0,True,True
3151694,8,8,8,1.0,True,True
3152009,6,6,6,1.0,True,True
3152344,2,2,2,1.0,True,True
3152438,2,2,2,1.0,True,True
3152535,6,6,6,1.0,True,True
3152554,9,9,9,1.0,True,True
3152590,6,6,6,1.0,True,True
3152802,2,2,2,1.0,True,True
3152808,4,4,4,1.0,True,True
3152974,2,2,2,1.0,True,True
3153261,3,3,3,1.0,True,True
3153276,4,4,4,1.0,True,True
3153429,2,2,2,1.0,True,True
3153544,2,2,2,1.0,True,True
3153581,2,2,2,1.0,True,True
3153587,4,4,4,1.0,True,True
3153604,3,3,3,1.0,True,True
3153606,2,2,2,1.0,True,True
3153674,13,13,13,1.0,True,True
3153809,2,2,2,1.0,True,True
3153918,6,6,6,1.0,True,True
3153993,2,2,2,1.0,True,True
3154041,2,2,2,1.0,True,True
3154143,2,2,2,1.0,True,True
3154149,2,2,2,1.0,True,True
3154194,2,2,2,1.0,True,True
3154241,10,10,10,1.0,True,True
3154243,4,4,4,1.0,True,True
3154366,3,3,3,1.0,True,True
3154536,3,3,3,1.0,True,True
3154570,3,3,3,1.0,True,True
3154650,9,9,9,1.0,True,True
3154902,2,2,2,1.0,True,True
3154916,3,3,3,1.0,True,True
3154933,11,11,11,1.0,True,True
3155042,3,3,3,1.0,True,True
3155384,3,3,3,1.0,True,True
3155434,3,3,3,1.0,True,True
3155454,2,2,2,1.0,True,True
3155638,2,2,2,1.0,True,True
3155639,2,2,2,1.0,True,True
3155694,13,13,13,1.0,True,True
3155735,9,9,9,1.0,True,True
3155760,9,9,9,1.0,True,True
3155776,6,6,6,1.0,True,True
3155791,5,5,5,1.0,True,True
3155826,2,2,2,1.0,True,True
3156070,11,11,11,1.0,True,True
3156105,2,2,2,1.0,True,True
3156120,2,2,2,1.0,True,True
3156245,2,2,2,1.0,True,True
3156312,2,2,2,1.0,True,True
3156365,7,7,7,1.0,True,True
3156515,2,2,2,1.0,True,True
3156518,2,2,2,1.0,True,True
3156713,3,3,3,1.0,True,True
3156743,2,2,2,1.0,True,True
3156794,3,3,3,1.0,True,True
3156841,2,2,2,1.0,True,True
3156843,4,4,4,1.0,True,True
3156958,6,6,6,1.0,True,True
3157005,2,2,2,1.0,True,True
3157012,10,10,10,1.0,True,True
3157303,4,4,4,1.0,True,True
3157335,2,2,2,1.0,True,True
3157474,7,7,7,1.0,True,True
3157621,2,2,2,1.0,True,True
3157692,6,6,6,1.0,True,True
3157697,6,6,6,1.0,True,True
3157700,9,9,9,1.0,True,True
3157793,2,2,2,1.0,True,True
3157992,4,4,4,1.0,True,True
3158034,11,11,11,1.0,True,True
3158054,5,5,5,1.0,True,True
3158146,2,2,2,1.0,True,True
3158302,2,2,2,1.0,True,True
3158602,3,3,3,1.0,True,True
3158616,11,11,11,1.0,True,True
3158634,5,5,5,1.0,True,True
3158684,12,12,12,1.0,True,True
3158710,2,2,2,1.0,True,True
3158859,2,2,2,1.0,True,True
3158873,9,9,9,1.0,True,True
3158919,3,3,3,1.0,True,True
3158956,13,13,13,1.0,True,True
3158977,5,5,5,1.0,True,True
3159249,3,3,3,1.0,True,True
3159253,3,3,3,1.0,True,True
3159562,4,4,4,1.0,True,True
3159565,9,9,9,1.0,True,True
3159581,8,8,8,1.0,True,True
3159714,2,2,2,1.0,True,True
3159844,6,6,6,1.0,True,True
3159932,2,2,2,1.0,True,True
3159979,2,2,2,1.0,True,True
3160122,5,5,5,1.0,True,True
3160127,5,5,5,1.0,True,True
3160138,8,8,8,1.0,True,True
3160346,4,4,4,1.0,True,True
3160424,7,7,7,1.0,True,True
3160448,13,13,13,1.0,True,True
3160519,2,2,2,1.0,True,True
3160545,2,2,2,1.0,True,True
3160561,3,3,3,1.0,True,True
3160686,2,2,2,1.0,True,True
3160711,3,3,3,1.0,True,True
3160987,3,3,3,1.0,True,True
3161254,9,9,9,1.0,True,True
3161264,2,2,2,1.0,True,True
3161275,3,3,3,1.0,True,True
3161283,13,13,13,1.0,True,True
3161291,9,9,9,1.0,True,True
3161911,2,2,2,1.0,True,True
3161915,2,2,2,1.0,True,True
3161921,2,2,2,1.0,True,True
3161964,2,2,2,1.0,True,True
3161973,2,2,2,1.0,True,True
3161988,3,3,3,1.0,True,True
3162006,2,2,2,1.0,True,True
3162076,2,2,2,1.0,True,True
3162156,3,3,3,1.0,True,True
3162167,7,7,7,1.0,True,True
3162200,5,5,5,1.0,True,True
3162229,2,2,2,1.0,True,True
3162258,2,2,2,1.0,True,True
3162402,3,3,3,1.0,True,True
3162559,3,3,3,1.0,True,True
3162937,2,2,2,1.0,True,True
3162955,2,2,2,1.0,True,True
3162983,2,2,2,1.0,True,True
3163135,6,6,6,1.0,True,True
3163322,3,3,3,1.0,True,True
3163358,2,2,2,1.0,True,True
3163403,5,5,5,1.0,True,True
3163416,5,5,5,1.0,True,True
3163423,12,12,12,1.0,True,True
3163433,14,14,14,1.0,True,True
3163436,6,6,6,1.0,True,True
3163493,2,2,2,1.0,True,True
3163515,2,2,2,1.0,True,True
3163591,2,2,2,1.0,True,True
3163636,2,2,2,1.0,True,True
3163642,3,3,3,1.0,True,True
3163764,2,2,2,1.0,True,True
3163847,2,2,2,1.0,True,True
3163915,5,5,5,1.0,True,True
3163920,2,2,2,1.0,True,True
3163924,2,2,2,1.0,True,True
3163935,2,2,2,1.0,True,True
3163938,3,3,3,1.0,True,True
3163946,2,2,2,1.0,True,True
3164039,4,4,4,1.0,True,True
3164076,12,12,12,1.0,True,True
3164244,2,2,2,1.0,True,True
3164328,6,6,6,1.0,True,True
3164364,3,3,3,1.0,True,True
3164511,2,2,2,1.0,True,True
3164548,3,3,3,1.0,True,True
3164549,2,2,2,1.0,True,True
3164584,3,3,3,1.0,True,True
3164594,3,3,3,1.0,True,True
3164597,6,6,6,1.0,True,True
3164812,2,2,2,1.0,True,True
3164849,6,6,6,1.0,True,True
3164878,2,2,2,1.0,True,True
3165070,2,2,2,1.0,True,True
3165077,4,4,4,1.0,True,True
3165220,3,3,3,1.0,True,True
3165227,2,2,2,1.0,True,True
3165263,2,2,2,1.0,True,True
3165294,5,5,5,1.0,True,True
3165317,2,2,2,1.0,True,True
3165406,2,2,2,1.0,True,True
3165511,9,9,9,1.0,True,True
3165548,4,4,4,1.0,True,True
3165703,2,2,2,1.0,True,True
3165798,13,13,13,1.0,True,True
3165811,2,2,2,1.0,True,True
3165815,14,14,14,1.0,True,True
3165818,3,3,3,1.0,True,True
3165835,6,6,6,1.0,True,True
3166050,2,2,2,1.0,True,True
3166107,3,3,3,1.0,True,True
3166138,2,2,2,1.0,True,True
3166139,2,2,2,1.0,True,True
3166140,2,2,2,1.0,True,True
3166204,2,2,2,1.0,True,True
3166254,2,2,2,1.0,True,True
3166323,2,2,2,1.0,True,True
3166335,3,3,3,1.0,True,True
3166377,2,2,2,1.0,True,True
3166496,2,2,2,1.0,True,True
3166633,2,2,2,1.0,True,True
3166646,6,6,6,1.0,True,True
3166656,2,2,2,1.0,True,True
3166684,2,2,2,1.0,True,True
3166790,6,6,6,1.0,True,True
3166905,2,2,2,1.0,True,True
3166906,2,2,2,1.0,True,True
3167141,2,2,2,1.0,True,True
3167279,2,2,2,1.0,True,True
3167323,7,7,7,1.0,True,True
3167384,2,2,2,1.0,True,True
3167491,2,2,2,1.0,True,True
3167595,6,6,6,1.0,True,True
3167716,2,2,2,1.0,True,True
3167920,2,2,2,1.0,True,True
3168215,2,2,2,1.0,True,True
3168323,2,2,2,1.0,True,True
3168339,3,3,3,1.0,True,True
3168348,2,2,2,1.0,True,True
3168359,2,2,2,1.0,True,True
3168435,2,2,2,1.0,True,True
3168524,2,2,2,1.0,True,True
3168530,2,2,2,1.0,True,True
3168613,3,3,3,1.0,True,True
3168676,9,9,9,1.0,True,True
3168715,2,2,2,1.0,True,True
3168792,2,2,2,1.0,True,True
3168809,2,2,2,1.0,True,True
3168990,2,2,2,1.0,True,True
3169155,2,2,2,1.0,True,True
3169175,2,2,2,1.0,True,True
3169178,5,5,5,1.0,True,True
3169203,2,2,2,1.0,True,True
3169488,5,5,5,1.0,True,True
3169543,2,2,2,1.0,True,True
3169548,2,2,2,1.0,True,True
3169640,2,2,2,1.0,True,True
3169681,2,2,2,1.0,True,True
3169729,7,7,7,1.0,True,True
3169732,6,6,6,1.0,True,True
3169861,2,2,2,1.0,True,True
3169865,7,7,7,1.0,True,True
3169883,7,7,7,1.0,True,True
3169985,2,2,2,1.0,True,True
3170090,6,6,6,1.0,True,True
3170099,3,3,3,1.0,True,True
3170210,6,6,6,1.0,True,True
3170278,2,2,2,1.0,True,True
3170310,2,2,2,1.0,True,True
3170445,8,8,8,1.0,True,True
3170451,3,3,3,1.0,True,True
3170737,2,2,2,1.0,True,True
3170970,6,6,6,1.0,True,True
3171163,2,2,2,1.0,True,True
3171177,2,2,2,1.0,True,True
3171186,2,2,2,1.0,True,True
3171225,6,6,6,1.0,True,True
3171227,7,7,7,1.0,True,True
3171256,12,12,12,1.0,True,True
3171345,2,2,2,1.0,True,True
3171347,3,3,3,1.0,True,True
3171349,2,2,2,1.0,True,True
3171426,14,14,14,1.0,True,True
3171445,2,2,2,1.0,True,True
3171473,2,2,2,1.0,True,True
3171583,2,2,2,1.0,True,True
3171586,2,2,2,1.0,True,True
3171613,3,3,3,1.0,True,True
3171657,4,4,4,1.0,True,True
3171826,2,2,2,1.0,True,True
3172025,3,3,3,1.0,True,True
3172051,5,5,5,1.0,True,True
3172169,2,2,2,1.0,True,True
3172192,2,2,2,1.0,True,True
3172200,2,2,2,1.0,True,True
3172336,2,2,2,1.0,True,True
3172384,2,2,2,1.0,True,True
3172523,2,2,2,1.0,True,True
3172535,2,2,2,1.0,True,True
3172553,3,3,3,1.0,True,True
3172694,2,2,2,1.0,True,True
3172716,3,3,3,1.0,True,True
3172808,2,2,2,1.0,True,True
3173033,2,2,2,1.0,True,True
3173042,7,7,7,1.0,True,True
3173286,13,13,13,1.0,True,True
3173304,4,4,4,1.0,True,True
3173411,2,2,2,1.0,True,True
3173429,2,2,2,1.0,True,True
3173431,2,2,2,1.0,True,True
3173484,2,2,2,1.0,True,True
3173646,2,2,2,1.0,True,True
3173880,4,4,4,1.0,True,True
3173959,8,8,8,1.0,True,True
3174005,2,2,2,1.0,True,True
3174037,5,5,5,1.0,True,True
3174211,2,2,2,1.0,True,True
3174259,2,2,2,1.0,True,True
3174296,2,2,2,1.0,True,True
3174319,2,2,2,1.0,True,True
3174355,2,2,2,1.0,True,True
3174364,5,5,5,1.0,True,True
3174406,2,2,2,1.0,True,True
3174412,3,3,3,1.0,True,True
3174430,3,3,3,1.0,True,True
3174438,2,2,2,1.0,True,True
3174546,2,2,2,1.0,True,True
3174600,2,2,2,1.0,True,True
3174720,3,3,3,1.0,True,True
3174860,2,2,2,1.0,True,True
3174879,2,2,2,1.0,True,True
3174910,2,2,2,1.0,True,True
3174959,5,5,5,1.0,True,True
3174962,2,2,2,1.0,True,True
3174970,3,3,3,1.0,True,True
3175179,5,5,5,1.0,True,True
3175319,3,3,3,1.0,True,True
3175363,2,2,2,1.0,True,True
3175442,3,3,3,1.0,True,True
3175477,2,2,2,1.0,True,True
3175520,4,4,4,1.0,True,True
